Index,Device,Time,Lon,Lat,Power Headroom
4348,UE1,22-06-22 12:21:00.978,,,62
4349,UE1,22-06-22 12:21:01.975,,,62
4350,UE1,22-06-22 12:21:02.979,,,62
4351,UE1,22-06-22 12:21:03.992,,,62
4352,UE1,22-06-22 12:21:06.001,,,62
4353,UE1,22-06-22 12:21:06.996,,,62
4354,UE1,22-06-22 12:21:07.992,,,62
4355,UE1,22-06-22 12:21:10.004,,,62
4356,UE1,22-06-22 12:21:11.013,,,62
4357,UE1,22-06-22 12:21:12.000,,,62
4358,UE1,22-06-22 12:21:14.007,,,62
4359,UE1,22-06-22 12:21:15.018,,,62
4360,UE1,22-06-22 12:21:16.075,,,62
4361,UE1,22-06-22 12:21:18.082,,,62
4362,UE1,22-06-22 12:21:19.078,,,62
4363,UE1,22-06-22 12:21:20.086,,,62
4364,UE1,22-06-22 12:21:21.079,,,62
4365,UE1,22-06-22 12:21:22.089,,,62
4366,UE1,22-06-22 12:21:23.094,,,62
4367,UE1,22-06-22 12:21:24.100,,,62
4368,UE1,22-06-22 12:21:26.128,,,62
4369,UE1,22-06-22 12:21:27.180,,,62
4370,UE1,22-06-22 12:21:28.184,,,62
4371,UE1,22-06-22 12:21:30.200,,,62
4372,UE1,22-06-22 12:21:31.195,,,62
4373,UE1,22-06-22 12:21:32.255,,,62
4374,UE1,22-06-22 12:21:33.270,,,62
4375,UE1,22-06-22 12:21:34.266,,,62
4376,UE1,22-06-22 12:21:35.270,,,62
4377,UE1,22-06-22 12:21:36.261,,,62
4378,UE1,22-06-22 12:21:37.270,,,62
4379,UE1,22-06-22 12:21:38.271,,,62
4380,UE1,22-06-22 12:21:39.277,,,62
4381,UE1,22-06-22 12:21:40.288,,,62
4382,UE1,22-06-22 12:21:41.278,,,62
4383,UE1,22-06-22 12:21:42.283,,,62
4384,UE1,22-06-22 12:21:43.293,,,62
4385,UE1,22-06-22 12:21:44.287,,,62
4386,UE1,22-06-22 12:21:45.296,,,62
4387,UE1,22-06-22 12:21:46.293,,,62
4388,UE1,22-06-22 12:21:47.296,,,62
4389,UE1,22-06-22 12:21:48.306,,,62
4390,UE1,22-06-22 12:21:49.296,,,62
4391,UE1,22-06-22 12:21:50.304,,,62
4392,UE1,22-06-22 12:21:51.300,,,62
4393,UE1,22-06-22 12:21:52.305,,,62
4394,UE1,22-06-22 12:21:53.312,,,62
4395,UE1,22-06-22 12:21:54.325,,,62
4396,UE1,22-06-22 12:21:55.325,,,62
4397,UE1,22-06-22 12:21:56.325,,,62
4398,UE1,22-06-22 12:21:57.341,,,62
4399,UE1,22-06-22 12:21:58.335,,,62
4400,UE1,22-06-22 12:21:59.345,,,62
4401,UE1,22-06-22 12:22:00.343,,,62
4402,UE1,22-06-22 12:22:01.346,,,62
4403,UE1,22-06-22 12:22:02.353,,,62
4404,UE1,22-06-22 12:22:03.390,,,62
4405,UE1,22-06-22 12:22:04.411,,,62
4406,UE1,22-06-22 12:22:05.413,,,62
4407,UE1,22-06-22 12:22:06.430,,,62
4408,UE1,22-06-22 12:22:07.437,,,62
4409,UE1,22-06-22 12:22:08.435,,,62
4410,UE1,22-06-22 12:22:09.444,,,62
4411,UE1,22-06-22 12:22:10.454,,,62
4412,UE1,22-06-22 12:22:11.457,,,62
4413,UE1,22-06-22 12:22:12.463,,,62
4414,UE1,22-06-22 12:22:13.470,,,62
4415,UE1,22-06-22 12:22:14.465,,,62
4416,UE1,22-06-22 12:22:15.463,,,62
4417,UE1,22-06-22 12:22:16.472,,,62
4418,UE1,22-06-22 12:22:17.477,,,62
4419,UE1,22-06-22 12:22:18.486,,,62
4420,UE1,22-06-22 12:22:19.487,,,62
4421,UE1,22-06-22 12:22:20.489,,,61
4422,UE1,22-06-22 12:22:21.497,,,62
4423,UE1,22-06-22 12:22:22.489,,,63
4424,UE1,22-06-22 12:22:23.492,,,63
4425,UE1,22-06-22 12:22:24.504,,,63
4426,UE1,22-06-22 12:22:25.494,,,63
4427,UE1,22-06-22 12:22:26.498,,,62
4428,UE1,22-06-22 12:22:27.505,,,63
4429,UE1,22-06-22 12:22:28.512,,,62
4430,UE1,22-06-22 12:22:29.507,,,63
4431,UE1,22-06-22 12:22:30.511,,,62
4432,UE1,22-06-22 12:22:31.505,,,63
4433,UE1,22-06-22 12:22:32.509,,,63
4434,UE1,22-06-22 12:22:33.507,,,63
4435,UE1,22-06-22 12:22:34.510,,,63
4436,UE1,22-06-22 12:22:35.522,,,63
4437,UE1,22-06-22 12:22:36.516,,,63
4438,UE1,22-06-22 12:22:37.522,,,63
4439,UE1,22-06-22 12:22:38.525,,,63
4440,UE1,22-06-22 12:22:39.519,,,63
4441,UE1,22-06-22 12:22:40.530,,,63
4442,UE1,22-06-22 12:22:41.524,,,63
4443,UE1,22-06-22 12:22:42.537,,,63
4444,UE1,22-06-22 12:22:43.533,,,63
4445,UE1,22-06-22 12:22:44.534,,,63
4446,UE1,22-06-22 12:22:45.541,,,63
4447,UE1,22-06-22 12:22:46.551,,,63
4448,UE1,22-06-22 12:22:47.549,,,63
4449,UE1,22-06-22 12:22:48.553,,,63
4450,UE1,22-06-22 12:22:49.556,,,63
4451,UE1,22-06-22 12:22:51.550,,,63
4452,UE1,22-06-22 12:22:52.602,,,63
4453,UE1,22-06-22 12:22:53.611,,,63
4454,UE1,22-06-22 12:22:55.615,,,63
4455,UE1,22-06-22 12:22:56.624,,,63
4456,UE1,22-06-22 12:22:57.639,,,63
4457,UE1,22-06-22 12:22:58.635,,,63
4458,UE1,22-06-22 12:22:59.651,,,63
4459,UE1,22-06-22 12:23:00.638,,,63
4460,UE1,22-06-22 12:23:01.679,,,63
4461,UE1,22-06-22 12:23:03.684,,,63
4462,UE1,22-06-22 12:23:04.690,,,63
4463,UE1,22-06-22 12:23:05.702,,,63
4464,UE1,22-06-22 12:23:07.706,,,63
4465,UE1,22-06-22 12:23:08.713,,,63
4466,UE1,22-06-22 12:23:09.716,,,63
4467,UE1,22-06-22 12:23:10.728,,,63
4468,UE1,22-06-22 12:23:11.783,,,63
4469,UE1,22-06-22 12:23:12.781,,,63
4470,UE1,22-06-22 12:23:13.791,,,63
4471,UE1,22-06-22 12:23:15.798,,,63
4472,UE1,22-06-22 12:23:16.802,,,63
4473,UE1,22-06-22 12:23:17.814,,,63
4474,UE1,22-06-22 12:23:18.864,,,63
4475,UE1,22-06-22 12:23:19.875,,,63
4476,UE1,22-06-22 12:23:20.865,,,63
4477,UE1,22-06-22 12:23:21.876,,,63
4478,UE1,22-06-22 12:23:23.886,,,63
4479,UE1,22-06-22 12:23:24.892,,,63
4480,UE1,22-06-22 12:23:25.890,,,63
4481,UE1,22-06-22 12:23:27.901,,,63
4482,UE1,22-06-22 12:23:28.912,,,63
4483,UE1,22-06-22 12:23:29.968,,,63
4484,UE1,22-06-22 12:23:30.976,,,63
4485,UE1,22-06-22 12:23:31.964,,,63
4486,UE1,22-06-22 12:23:32.973,,,63
4487,UE1,22-06-22 12:23:33.973,,,63
4488,UE1,22-06-22 12:23:34.978,,,63
4489,UE1,22-06-22 12:23:35.979,,,63
4490,UE1,22-06-22 12:23:36.984,,,63
4491,UE1,22-06-22 12:23:38.038,,,63
4492,UE1,22-06-22 12:23:40.044,,,63
4493,UE1,22-06-22 12:23:41.045,,,63
4494,UE1,22-06-22 12:23:42.052,,,63
4495,UE1,22-06-22 12:23:43.038,,,50
4496,UE1,22-06-22 12:23:44.047,,,60
4497,UE1,22-06-22 12:23:45.042,,,62
4498,UE1,22-06-22 12:23:46.042,,,62
4499,UE1,22-06-22 12:23:48.061,,,62
4500,UE1,22-06-22 12:23:49.053,,,62
4501,UE1,22-06-22 12:23:50.064,,,62
4502,UE1,22-06-22 12:23:52.057,,,62
4503,UE1,22-06-22 12:23:53.064,,,62
4504,UE1,22-06-22 12:23:54.073,,,55
4505,UE1,22-06-22 12:23:55.081,,,61
4506,UE1,22-06-22 12:23:56.102,,,62
4507,UE1,22-06-22 12:23:57.088,,,62
4508,UE1,22-06-22 12:23:58.095,,,62
4509,UE1,22-06-22 12:24:00.100,,,62
4510,UE1,22-06-22 12:24:01.105,,,62
4511,UE1,22-06-22 12:24:02.115,,,62
4512,UE1,22-06-22 12:24:04.126,,,62
4513,UE1,22-06-22 12:24:05.133,,,62
4514,UE1,22-06-22 12:24:06.132,,,62
4515,UE1,22-06-22 12:24:07.134,,,62
4516,UE1,22-06-22 12:24:08.143,,,62
4517,UE1,22-06-22 12:24:09.140,,,62
4518,UE1,22-06-22 12:24:10.146,,,62
4519,UE1,22-06-22 12:24:11.153,,,62
4520,UE1,22-06-22 12:24:12.206,,,62
4521,UE1,22-06-22 12:24:13.211,,,62
4522,UE1,22-06-22 12:24:14.199,,,62
4523,UE1,22-06-22 12:24:15.209,,,62
4524,UE1,22-06-22 12:24:16.212,,,62
4525,UE1,22-06-22 12:24:17.234,,,62
4526,UE1,22-06-22 12:24:18.217,,,62
4527,UE1,22-06-22 12:24:19.220,,,62
4528,UE1,22-06-22 12:24:20.226,,,62
4529,UE1,22-06-22 12:24:21.227,,,62
4530,UE1,22-06-22 12:24:22.241,,,62
4531,UE1,22-06-22 12:24:23.231,,,62
4532,UE1,22-06-22 12:24:24.247,,,62
4533,UE1,22-06-22 12:24:25.245,,,62
4534,UE1,22-06-22 12:24:26.238,,,62
4535,UE1,22-06-22 12:24:27.239,,,62
4536,UE1,22-06-22 12:24:28.234,,,62
4537,UE1,22-06-22 12:24:29.244,,,62
4538,UE1,22-06-22 12:24:30.254,,,62
4539,UE1,22-06-22 12:24:31.257,,,62
4540,UE1,22-06-22 12:24:32.255,,,62
4541,UE1,22-06-22 12:24:33.261,,,62
4542,UE1,22-06-22 12:24:34.268,,,62
4543,UE1,22-06-22 12:24:35.265,,,62
4544,UE1,22-06-22 12:24:36.271,,,62
4545,UE1,22-06-22 12:24:37.283,,,62
4546,UE1,22-06-22 12:24:38.277,,,62
4547,UE1,22-06-22 12:24:40.293,,,62
4548,UE1,22-06-22 12:24:41.302,,,62
4549,UE1,22-06-22 12:24:42.298,,,62
4550,UE1,22-06-22 12:24:43.312,,,62
4551,UE1,22-06-22 12:24:44.304,,,62
4552,UE1,22-06-22 12:24:46.326,,,62
4553,UE1,22-06-22 12:24:47.327,,,62
4554,UE1,22-06-22 12:24:48.325,,,62
4555,UE1,22-06-22 12:24:49.330,,,56
4556,UE1,22-06-22 12:24:50.340,,,59
4557,UE1,22-06-22 12:24:51.337,,,61
4558,UE1,22-06-22 12:24:52.338,,,62
4559,UE1,22-06-22 12:24:53.350,,,62
4560,UE1,22-06-22 12:24:54.348,,,62
4561,UE1,22-06-22 12:24:55.362,,,62
4562,UE1,22-06-22 12:24:56.361,,,62
4563,UE1,22-06-22 12:24:57.372,,,55
4564,UE1,22-06-22 12:24:58.380,,,61
4565,UE1,22-06-22 12:24:59.370,,,62
4566,UE1,22-06-22 12:25:00.381,,,62
4567,UE1,22-06-22 12:25:01.377,,,62
4568,UE1,22-06-22 12:25:02.388,,,62
4569,UE1,22-06-22 12:25:03.397,,,62
4570,UE1,22-06-22 12:25:04.406,,,62
4571,UE1,22-06-22 12:25:06.431,,,62
4572,UE1,22-06-22 12:25:07.404,,,62
4573,UE1,22-06-22 12:25:08.429,,,62
4574,UE1,22-06-22 12:25:10.424,,,62
4575,UE1,22-06-22 12:25:11.426,,,62
4576,UE1,22-06-22 12:25:12.420,,,62
4577,UE1,22-06-22 12:25:13.424,,,62
4578,UE1,22-06-22 12:25:14.431,,,62
4579,UE1,22-06-22 12:25:15.429,,,62
4580,UE1,22-06-22 12:25:16.443,,,62
4581,UE1,22-06-22 12:25:17.432,,,62
4582,UE1,22-06-22 12:25:18.432,,,62
4583,UE1,22-06-22 12:25:19.438,,,62
4584,UE1,22-06-22 12:25:20.434,,,62
4585,UE1,22-06-22 12:25:21.434,,,50
4586,UE1,22-06-22 12:25:22.438,,,63
4587,UE1,22-06-22 12:25:23.435,,,63
4588,UE1,22-06-22 12:25:24.439,,,63
4589,UE1,22-06-22 12:25:25.446,,,63
4590,UE1,22-06-22 12:25:26.449,,,63
4591,UE1,22-06-22 12:25:27.459,,,63
4592,UE1,22-06-22 12:25:28.454,,,63
4593,UE1,22-06-22 12:25:29.459,,,63
4594,UE1,22-06-22 12:25:30.461,,,63
4595,UE1,22-06-22 12:25:31.469,,,63
4596,UE1,22-06-22 12:25:32.459,,,63
4597,UE1,22-06-22 12:25:34.474,,,63
4598,UE1,22-06-22 12:25:35.468,,,63
4599,UE1,22-06-22 12:25:36.486,,,63
4600,UE1,22-06-22 12:25:37.483,,,63
4601,UE1,22-06-22 12:25:38.490,,,63
4602,UE1,22-06-22 12:25:39.500,,,63
4603,UE1,22-06-22 12:25:40.499,,,63
4604,UE1,22-06-22 12:25:42.509,,,63
4605,UE1,22-06-22 12:25:43.500,,,63
4606,UE1,22-06-22 12:25:44.502,,,63
4607,UE1,22-06-22 12:25:46.499,,,63
4608,UE1,22-06-22 12:25:47.516,,,63
4609,UE1,22-06-22 12:25:48.529,,,63
4610,UE1,22-06-22 12:25:50.587,,,63
4611,UE1,22-06-22 12:25:51.582,,,63
4612,UE1,22-06-22 12:25:52.576,,,63
4613,UE1,22-06-22 12:25:53.589,,,63
4614,UE1,22-06-22 12:25:54.590,,,63
4615,UE1,22-06-22 12:25:55.599,,,63
4616,UE1,22-06-22 12:25:56.587,,,63
4617,UE1,22-06-22 12:25:57.593,,,63
4618,UE1,22-06-22 12:25:58.595,,,62
4619,UE1,22-06-22 12:25:59.597,,,63
4620,UE1,22-06-22 12:26:00.603,,,63
4621,UE1,22-06-22 12:26:02.603,,,63
4622,UE1,22-06-22 12:26:03.609,,,63
4623,UE1,22-06-22 12:26:04.624,,,63
4624,UE1,22-06-22 12:26:05.640,,,63
4625,UE1,22-06-22 12:26:06.695,,,63
4626,UE1,22-06-22 12:26:07.700,,,63
4627,UE1,22-06-22 12:26:08.699,,,60
4628,UE1,22-06-22 12:26:10.710,,,62
4629,UE1,22-06-22 12:26:11.716,,,62
4630,UE1,22-06-22 12:26:12.728,,,62
4631,UE1,22-06-22 12:26:13.728,,,62
4632,UE1,22-06-22 12:26:14.731,,,62
4633,UE1,22-06-22 12:26:15.725,,,62
4634,UE1,22-06-22 12:26:18.733,,,62
4635,UE1,22-06-22 12:26:19.735,,,62
4636,UE1,22-06-22 12:26:20.746,,,62
4637,UE1,22-06-22 12:26:21.741,,,62
4638,UE1,22-06-22 12:26:22.751,,,62
4639,UE1,22-06-22 12:26:23.753,,,62
4640,UE1,22-06-22 12:26:24.757,,,62
4641,UE1,22-06-22 12:26:25.760,,,62
4642,UE1,22-06-22 12:26:26.762,,,62
4643,UE1,22-06-22 12:26:27.772,,,62
4644,UE1,22-06-22 12:26:28.769,,,60
4645,UE1,22-06-22 12:26:29.768,,,61
4646,UE1,22-06-22 12:26:30.776,,,62
4647,UE1,22-06-22 12:26:31.775,,,62
4648,UE1,22-06-22 12:26:32.789,,,62
4649,UE1,22-06-22 12:26:33.773,,,62
4650,UE1,22-06-22 12:26:34.786,,,62
4651,UE1,22-06-22 12:26:35.787,,,62
4652,UE1,22-06-22 12:26:37.792,,,62
4653,UE1,22-06-22 12:26:38.786,,,62
4654,UE1,22-06-22 12:26:39.802,,,62
4655,UE1,22-06-22 12:26:40.803,,,62
4656,UE1,22-06-22 12:26:41.810,,,62
4657,UE1,22-06-22 12:26:42.808,,,62
4658,UE1,22-06-22 12:26:43.816,,,62
4659,UE1,22-06-22 12:26:44.826,,,62
4660,UE1,22-06-22 12:26:45.821,,,62
4661,UE1,22-06-22 12:26:46.822,,,62
4662,UE1,22-06-22 12:26:47.834,,,62
4663,UE1,22-06-22 12:26:48.825,,,62
4664,UE1,22-06-22 12:26:49.820,,,62
4665,UE1,22-06-22 12:26:50.838,,,62
4666,UE1,22-06-22 12:26:51.834,,,62
4667,UE1,22-06-22 12:26:52.829,,,62
4668,UE1,22-06-22 12:26:53.826,,,62
4669,UE1,22-06-22 12:26:54.831,,,62
4670,UE1,22-06-22 12:26:55.839,,,62
4671,UE1,22-06-22 12:26:56.843,,,62
4672,UE1,22-06-22 12:26:57.842,,,62
4673,UE1,22-06-22 12:26:58.853,,,61
4674,UE1,22-06-22 12:26:59.860,,,62
4675,UE1,22-06-22 12:27:00.855,,,62
4676,UE1,22-06-22 12:27:01.864,,,62
4677,UE1,22-06-22 12:27:03.871,,,62
4678,UE1,22-06-22 12:27:04.889,,,62
4679,UE1,22-06-22 12:27:05.889,,,62
4680,UE1,22-06-22 12:27:07.898,,,62
4681,UE1,22-06-22 12:27:08.904,,,62
4682,UE1,22-06-22 12:27:09.895,,,62
4683,UE1,22-06-22 12:27:11.914,,,56
4684,UE1,22-06-22 12:27:12.922,,,60
4685,UE1,22-06-22 12:27:13.929,,,61
4686,UE1,22-06-22 12:27:14.920,,,62
4687,UE1,22-06-22 12:27:15.920,,,62
4688,UE1,22-06-22 12:27:16.931,,,62
4689,UE1,22-06-22 12:27:17.961,,,62
4690,UE1,22-06-22 12:27:19.982,,,62
4691,UE1,22-06-22 12:27:20.987,,,62
4692,UE1,22-06-22 12:27:21.992,,,62
4693,UE1,22-06-22 12:27:23.999,,,63
4694,UE1,22-06-22 12:27:24.994,,,63
4695,UE1,22-06-22 12:27:26.014,,,63
4696,UE1,22-06-22 12:27:28.002,,,63
4697,UE1,22-06-22 12:27:29.010,,,63
4698,UE1,22-06-22 12:27:30.014,,,63
4699,UE1,22-06-22 12:27:32.007,,,63
4700,UE1,22-06-22 12:27:33.004,,,63
4701,UE1,22-06-22 12:27:34.017,,,63
4702,UE1,22-06-22 12:27:35.016,,,63
4703,UE1,22-06-22 12:27:36.026,,,63
4704,UE1,22-06-22 12:27:37.038,,,63
4705,UE1,22-06-22 12:27:38.089,,,63
4706,UE1,22-06-22 12:27:40.087,,,63
4707,UE1,22-06-22 12:27:41.101,,,63
4708,UE1,22-06-22 12:27:42.094,,,63
4709,UE1,22-06-22 12:27:43.112,,,63
4710,UE1,22-06-22 12:27:44.106,,,63
4711,UE1,22-06-22 12:27:45.119,,,63
4712,UE1,22-06-22 12:27:46.123,,,63
4713,UE1,22-06-22 12:27:48.128,,,63
4714,UE1,22-06-22 12:27:49.131,,,63
4715,UE1,22-06-22 12:27:50.121,,,63
4716,UE1,22-06-22 12:27:51.139,,,63
4717,UE1,22-06-22 12:27:52.143,,,63
4718,UE1,22-06-22 12:27:53.141,,,63
4719,UE1,22-06-22 12:27:54.135,,,63
4720,UE1,22-06-22 12:27:56.151,,,63
4721,UE1,22-06-22 12:27:57.148,,,63
4722,UE1,22-06-22 12:27:58.156,,,63
4723,UE1,22-06-22 12:28:00.169,,,63
4724,UE1,22-06-22 12:28:01.183,,,63
4725,UE1,22-06-22 12:28:02.167,,,63
4726,UE1,22-06-22 12:28:04.178,,,63
4727,UE1,22-06-22 12:28:05.203,,,63
4728,UE1,22-06-22 12:28:06.200,,,63
4729,UE1,22-06-22 12:28:08.202,,,63
4730,UE1,22-06-22 12:28:09.218,,,62
4731,UE1,22-06-22 12:28:10.213,,,63
4732,UE1,22-06-22 12:28:11.214,,,63
4733,UE1,22-06-22 12:28:12.228,,,63
4734,UE1,22-06-22 12:28:13.233,,,63
4735,UE1,22-06-22 12:28:14.243,,,63
4736,UE1,22-06-22 12:28:15.233,,,63
4737,UE1,22-06-22 12:28:16.244,,,63
4738,UE1,22-06-22 12:28:17.247,,,63
4739,UE1,22-06-22 12:28:18.235,,,63
4740,UE1,22-06-22 12:28:19.242,,,63
4741,UE1,22-06-22 12:28:20.255,,,63
4742,UE1,22-06-22 12:28:21.249,,,63
4743,UE1,22-06-22 12:28:22.267,,,63
4744,UE1,22-06-22 12:28:23.264,,,63
4745,UE1,22-06-22 12:28:24.261,,,63
4746,UE1,22-06-22 12:28:25.270,,,63
4747,UE1,22-06-22 12:28:26.268,,,63
4748,UE1,22-06-22 12:28:27.279,,,63
4749,UE1,22-06-22 12:28:28.287,,,63
4750,UE1,22-06-22 12:28:29.292,,,63
4751,UE1,22-06-22 12:28:30.283,,,63
4752,UE1,22-06-22 12:28:31.277,,,63
4753,UE1,22-06-22 12:28:32.276,,,63
4754,UE1,22-06-22 12:28:34.329,,,63
4755,UE1,22-06-22 12:28:35.320,,,63
4756,UE1,22-06-22 12:28:36.321,,,60
4757,UE1,22-06-22 12:28:37.331,,,63
4758,UE1,22-06-22 12:28:38.331,,,63
4759,UE1,22-06-22 12:28:39.331,,,63
4760,UE1,22-06-22 12:28:40.339,,,63
4761,UE1,22-06-22 12:28:42.349,,,63
4762,UE1,22-06-22 12:28:43.354,,,63
4763,UE1,22-06-22 12:28:44.361,,,63
4764,UE1,22-06-22 12:28:46.372,,,63
4765,UE1,22-06-22 12:28:47.375,,,63
4766,UE1,22-06-22 12:28:48.413,,,63
4767,UE1,22-06-22 12:28:49.443,,,63
4768,UE1,22-06-22 12:28:50.434,,,63
4769,UE1,22-06-22 12:28:51.445,,,63
4770,UE1,22-06-22 12:28:52.452,,,63
4771,UE1,22-06-22 12:28:54.451,,,63
4772,UE1,22-06-22 12:28:55.460,,,63
4773,UE1,22-06-22 12:28:56.447,,,63
4774,UE1,22-06-22 12:28:57.454,,,63
4775,UE1,22-06-22 12:28:58.467,,,63
4776,UE1,22-06-22 12:28:59.458,,,63
4777,UE1,22-06-22 12:29:00.467,,,63
4778,UE1,22-06-22 12:29:01.473,,,63
4779,UE1,22-06-22 12:29:02.470,,,63
4780,UE1,22-06-22 12:29:03.490,,,63
4781,UE1,22-06-22 12:29:04.473,,,63
4782,UE1,22-06-22 12:29:06.480,,,63
4783,UE1,22-06-22 12:29:07.482,,,63
4784,UE1,22-06-22 12:29:08.492,,,63
4785,UE1,22-06-22 12:29:10.503,,,63
4786,UE1,22-06-22 12:29:11.501,,,63
4787,UE1,22-06-22 12:29:12.546,,,63
4788,UE1,22-06-22 12:29:13.562,,,63
4789,UE1,22-06-22 12:29:14.570,,,63
4790,UE1,22-06-22 12:29:15.576,,,63
4791,UE1,22-06-22 12:29:16.577,,,63
4792,UE1,22-06-22 12:29:17.587,,,63
4793,UE1,22-06-22 12:29:18.587,,,63
4794,UE1,22-06-22 12:29:19.597,,,63
4795,UE1,22-06-22 12:29:20.600,,,63
4796,UE1,22-06-22 12:29:21.606,,,63
4797,UE1,22-06-22 12:29:22.613,,,63
4798,UE1,22-06-22 12:29:23.606,,,63
4799,UE1,22-06-22 12:29:24.613,,,63
4800,UE1,22-06-22 12:29:25.608,,,63
4801,UE1,22-06-22 12:29:26.626,,,63
4802,UE1,22-06-22 12:29:27.631,,,63
4803,UE1,22-06-22 12:29:28.640,,,63
4804,UE1,22-06-22 12:29:29.631,,,63
4805,UE1,22-06-22 12:29:30.643,,,63
4806,UE1,22-06-22 12:29:32.658,,,63
4807,UE1,22-06-22 12:29:33.668,,,63
4808,UE1,22-06-22 12:29:34.725,,,63
4809,UE1,22-06-22 12:29:35.735,,,63
4810,UE1,22-06-22 12:29:36.728,,,63
4811,UE1,22-06-22 12:29:37.734,,,63
4812,UE1,22-06-22 12:29:38.747,,,63
4813,UE1,22-06-22 12:29:39.738,,,63
4814,UE1,22-06-22 12:29:40.749,,,63
4815,UE1,22-06-22 12:29:41.759,,,63
4816,UE1,22-06-22 12:29:42.751,,,63
4817,UE1,22-06-22 12:29:43.751,,,63
4818,UE1,22-06-22 12:29:44.762,,,63
4819,UE1,22-06-22 12:29:45.759,,,63
4820,UE1,22-06-22 12:29:46.769,,,63
4821,UE1,22-06-22 12:29:47.770,,,63
4822,UE1,22-06-22 12:29:48.767,,,63
4823,UE1,22-06-22 12:29:49.772,,,63
4824,UE1,22-06-22 12:29:50.764,,,63
4825,UE1,22-06-22 12:29:52.785,,,63
4826,UE1,22-06-22 12:29:53.792,,,63
4827,UE1,22-06-22 12:29:54.782,,,63
4828,UE1,22-06-22 12:29:55.783,,,63
4829,UE1,22-06-22 12:29:56.793,,,61
4830,UE1,22-06-22 12:29:57.781,,,63
4831,UE1,22-06-22 12:29:58.783,,,63
4832,UE1,22-06-22 12:29:59.795,,,63
4833,UE1,22-06-22 12:30:00.799,,,63
4834,UE1,22-06-22 12:30:01.808,,,63
4835,UE1,22-06-22 12:30:02.814,,,63
4836,UE1,22-06-22 12:30:03.812,,,63
4837,UE1,22-06-22 12:30:04.818,,,62
4838,UE1,22-06-22 12:30:05.819,,,63
4839,UE1,22-06-22 12:30:06.826,,,63
4840,UE1,22-06-22 12:30:07.834,,,63
4841,UE1,22-06-22 12:30:08.828,,,63
4842,UE1,22-06-22 12:30:09.840,,,63
4843,UE1,22-06-22 12:30:10.844,,,63
4844,UE1,22-06-22 12:30:11.872,,,63
4845,UE1,22-06-22 12:30:12.905,,,63
4846,UE1,22-06-22 12:30:13.908,,,61
4847,UE1,22-06-22 12:30:14.934,,,63
4848,UE1,22-06-22 12:30:15.920,,,63
4849,UE1,22-06-22 12:30:16.925,,,63
4850,UE1,22-06-22 12:30:17.936,,,63
4851,UE1,22-06-22 12:30:18.930,,,63
4852,UE1,22-06-22 12:30:19.934,,,63
4853,UE1,22-06-22 12:30:20.950,,,63
4854,UE1,22-06-22 12:30:21.940,,,63
4855,UE1,22-06-22 12:30:22.953,,,63
4856,UE1,22-06-22 12:30:23.939,,,63
4857,UE1,22-06-22 12:30:24.961,,,63
4858,UE1,22-06-22 12:30:25.954,,,63
4859,UE1,22-06-22 12:30:26.967,,,63
4860,UE1,22-06-22 12:30:27.962,,,63
4861,UE1,22-06-22 12:30:28.963,,,63
4862,UE1,22-06-22 12:30:29.977,,,63
4863,UE1,22-06-22 12:30:30.979,,,63
4864,UE1,22-06-22 12:30:32.991,,,63
4865,UE1,22-06-22 12:30:33.985,,,63
4866,UE1,22-06-22 12:30:34.990,,,63
4867,UE1,22-06-22 12:30:35.996,,,53
4868,UE1,22-06-22 12:30:37.014,,,63
4869,UE1,22-06-22 12:30:38.004,,,59
4870,UE1,22-06-22 12:30:39.000,,,63
4871,UE1,22-06-22 12:30:40.012,,,63
4872,UE1,22-06-22 12:30:41.003,,,63
4873,UE1,22-06-22 12:30:42.013,,,63
4874,UE1,22-06-22 12:30:43.020,,,63
4875,UE1,22-06-22 12:30:45.026,,,63
4876,UE1,22-06-22 12:30:46.026,,,63
4877,UE1,22-06-22 12:30:47.027,,,63
4878,UE1,22-06-22 12:30:49.026,,,63
4879,UE1,22-06-22 12:30:50.036,,,63
4880,UE1,22-06-22 12:30:51.042,,,63
4881,UE1,22-06-22 12:30:53.052,,,63
4882,UE1,22-06-22 12:30:54.045,,,63
4883,UE1,22-06-22 12:30:55.055,,,63
4884,UE1,22-06-22 12:30:56.067,,,63
4885,UE1,22-06-22 12:30:57.122,,,63
4886,UE1,22-06-22 12:30:58.127,,,63
4887,UE1,22-06-22 12:30:59.124,,,63
4888,UE1,22-06-22 12:31:00.129,,,63
4889,UE1,22-06-22 12:31:01.140,,,63
4890,UE1,22-06-22 12:31:02.139,,,63
4891,UE1,22-06-22 12:31:03.137,,,63
4892,UE1,22-06-22 12:31:05.191,,,63
4893,UE1,22-06-22 12:31:06.205,,,63
4894,UE1,22-06-22 12:31:07.206,,,63
4895,UE1,22-06-22 12:31:08.217,,,63
4896,UE1,22-06-22 12:31:09.226,,,63
4897,UE1,22-06-22 12:31:10.213,,,63
4898,UE1,22-06-22 12:31:11.222,,,63
4899,UE1,22-06-22 12:31:12.224,,,63
4900,UE1,22-06-22 12:31:13.229,,,63
4901,UE1,22-06-22 12:31:14.233,,,63
4902,UE1,22-06-22 12:31:15.230,,,63
4903,UE1,22-06-22 12:31:16.234,,,63
4904,UE1,22-06-22 12:31:17.248,,,63
4905,UE1,22-06-22 12:31:18.243,,,63
4906,UE1,22-06-22 12:31:19.259,,,63
